date,away,home,turnovers_away,turnovers_home,score_away,score_home,possessioninseconds_away,possessioninseconds_home
2012-12-02,Cardinals,Jets,1,4,6,7,1312.0,2288.0
2012-12-02,Buccaneers,Broncos,1,1,23,31,1593.0,2007.0
2012-12-02,Browns,Raiders,2,1,20,17,1950.0,1650.0
2012-12-02,Bengals,Chargers,3,2,20,13,1998.0,1602.0
2012-12-02,Steelers,Ravens,3,2,23,20,2061.0,1539.0
2012-12-02,Eagles,Cowboys,1,0,33,38,1602.0,1998.0
2012-12-03,Giants,Washington,0,1,16,17,1993.0,1607.0
2012-12-06,Broncos,Raiders,1,2,26,13,2239.0,1361.0
2012-12-09,Rams,Bills,1,2,15,12,1764.0,1836.0
2012-12-09,Cowboys,Bengals,1,1,20,19,1811.0,1789.0
2012-12-09,Chiefs,Browns,1,0,7,30,1591.0,2009.0
2012-12-09,Titans,Colts,2,2,23,27,1717.0,1883.0
2012-12-09,Bears,Vikings,2,1,14,21,1902.0,1698.0
2012-12-09,Chargers,Steelers,0,2,34,24,2206.0,1394.0
2012-12-09,Eagles,Buccaneers,1,0,23,21,1791.0,1809.0
2012-12-09,Ravens,Washington,2,1,28,31,1762.0,2041.0
2012-12-09,Falcons,Panthers,1,0,20,30,1453.0,2147.0
2012-12-09,Jets,Jaguars,2,2,17,10,1831.0,1769.0
2012-12-09,Dolphins,49ers,1,0,13,27,1768.0,1832.0
2012-12-09,Saints,Giants,4,2,27,52,1818.0,1782.0
2012-12-09,Cardinals,Seahawks,8,1,0,58,1533.0,2067.0
2012-12-09,Lions,Packers,2,1,20,27,2234.0,1366.0
2012-12-10,Texans,Patriots,1,1,14,42,1751.0,1849.0
2012-12-13,Bengals,Eagles,2,5,34,13,2260.0,1340.0
2012-12-16,Giants,Falcons,3,0,0,34,1263.0,2337.0
2012-12-16,Packers,Bears,2,1,21,13,2003.0,1597.0
2012-12-16,Washington,Browns,1,2,38,21,2177.0,1423.0
2012-12-16,Vikings,Rams,0,2,36,22,1827.0,1773.0
2012-12-16,Jaguars,Dolphins,0,1,3,24,1462.0,2138.0
2012-12-16,Buccaneers,Saints,5,0,0,41,1734.0,1866.0
2012-12-16,Broncos,Ravens,0,2,34,17,2314.0,1286.0
2012-12-16,Colts,Texans,1,0,17,29,1614.0,1986.0
2012-12-16,Seahawks,Bills,0,3,50,17,1737.0,1863.0
2012-12-16,Lions,Cardinals,4,1,10,38,1874.0,1726.0
2012-12-16,Panthers,Chargers,1,2,31,7,2252.0,1348.0
2012-12-16,Steelers,Cowboys,2,1,24,27,1620.0,2064.0
2012-12-16,Chiefs,Raiders,1,1,0,15,1194.0,2406.0
2012-12-16,49ers,Patriots,2,4,41,34,1813.0,1787.0
2012-12-17,Jets,Titans,5,0,10,14,1816.0,1784.0
2012-12-22,Falcons,Lions,0,3,31,18,1732.0,1868.0
2012-12-23,Saints,Cowboys,0,1,34,31,2519.0,1348.0
2012-12-23,Titans,Packers,2,0,7,55,1536.0,2064.0
2012-12-23,Colts,Chiefs,0,3,20,13,1660.0,1940.0
2012-12-23,Bills,Dolphins,4,0,10,24,1783.0,1817.0
2012-12-23,Chargers,Jets,0,2,27,17,1809.0,1791.0
2012-12-23,Washington,Eagles,1,2,27,20,1763.0,1837.0
2012-12-23,Bengals,Steelers,3,3,13,10,1695.0,1905.0
2012-12-23,Rams,Buccaneers,2,5,28,13,1441.0,2159.0
2012-12-23,Raiders,Panthers,1,2,6,17,1745.0,1855.0
2012-12-23,Patriots,Jaguars,2,3,23,16,1645.0,1955.0
2012-12-23,Vikings,Texans,1,2,23,6,2086.0,1514.0
2012-12-23,Browns,Broncos,1,1,12,34,1580.0,2020.0
2012-12-23,Bears,Cardinals,1,3,28,13,1685.0,1915.0
2012-12-23,Giants,Ravens,0,0,14,33,1239.0,2361.0
2012-12-23,49ers,Seahawks,2,1,13,42,1491.0,2109.0
2012-12-30,Buccaneers,Falcons,1,0,22,17,1925.0,1675.0
2012-12-30,Jets,Bills,2,1,9,28,1940.0,1660.0
2012-12-30,Ravens,Bengals,1,0,17,23,2139.0,1461.0
2012-12-30,Bears,Lions,0,4,26,24,2049.0,1551.0
2012-12-30,Jaguars,Titans,3,0,20,38,1941.0,1659.0
2012-12-30,Texans,Colts,2,0,16,28,1731.0,1869.0
2012-12-30,Panthers,Saints,1,1,44,38,2035.0,1565.0
2012-12-30,Eagles,Giants,1,0,7,42,1707.0,1893.0
2012-12-30,Browns,Steelers,4,0,10,24,1779.0,1821.0
2012-12-30,Chiefs,Broncos,0,1,3,38,1350.0,2250.0
2012-12-30,Packers,Vikings,1,0,34,37,1685.0,1915.0
2012-12-30,Dolphins,Patriots,2,0,0,28,1462.0,2138.0
2012-12-30,Raiders,Chargers,1,0,21,24,1698.0,1902.0
2012-12-30,Cardinals,49ers,2,0,13,27,1437.0,2163.0
2012-12-30,Rams,Seahawks,1,0,13,20,1631.0,1969.0
2012-12-30,Cowboys,Washington,3,0,18,28,1594.0,2006.0
2013-01-05,Bengals,Texans,1,1,13,19,1271.0,2329.0
2013-01-05,Vikings,Packers,3,0,10,24,1622.0,1978.0
2013-01-06,Colts,Ravens,2,2,9,24,2252.0,1348.0
2013-01-06,Seahawks,Washington,1,2,24,14,2060.0,1540.0
2013-01-12,Ravens,Broncos,1,3,38,35,2196.0,2406.0
2013-01-12,Packers,49ers,2,1,31,45,1318.0,2282.0
2013-01-13,Seahawks,Falcons,2,2,28,30,1727.0,1873.0
2013-01-13,Texans,Patriots,1,0,28,41,1884.0,1716.0
2013-01-20,49ers,Falcons,1,2,28,24,1676.0,1924.0
2013-01-20,Ravens,Patriots,0,3,28,13,1866.0,1734.0
2013-02-03,Ravens,49ers,1,2,34,31,1943.0,1657.0
2013-09-05,Ravens,Broncos,2,2,27,49,2028.0,1572.0
2013-09-08,Patriots,Bills,3,2,23,21,2263.0,1337.0
2013-09-08,Bengals,Bears,3,1,21,24,1710.0,1890.0
2013-09-08,Dolphins,Browns,1,3,23,10,1967.0,1633.0
2013-09-08,Vikings,Lions,4,2,24,34,1421.0,2179.0
2013-09-08,Raiders,Colts,2,0,17,21,1967.0,1633.0
2013-09-08,Falcons,Saints,2,1,17,23,1489.0,2111.0
2013-09-08,Buccaneers,Jets,2,2,17,18,1658.0,1942.0
2013-09-08,Titans,Steelers,0,2,16,9,2041.0,1559.0
2013-09-08,Seahawks,Panthers,1,2,12,7,1814.0,1786.0
2013-09-08,Chiefs,Jaguars,0,2,28,2,1890.0,1710.0
2013-09-08,Cardinals,Rams,2,2,24,27,1885.0,1715.0
2013-09-08,Packers,49ers,2,0,28,34,1285.0,2315.0
2013-09-08,Giants,Cowboys,6,1,31,36,1370.0,2230.0
2013-09-09,Eagles,Washington,2,3,33,27,1959.0,1641.0
2013-09-09,Texans,Chargers,1,1,31,28,2191.0,1409.0
2013-09-12,Jets,Patriots,4,0,10,13,2040.0,1560.0
2013-09-15,Rams,Falcons,1,0,24,31,1783.0,1817.0
2013-09-15,Panthers,Bills,1,2,23,24,2021.0,1579.0
2013-09-15,Vikings,Bears,3,4,30,31,1766.0,1834.0
2013-09-15,Washington,Packers,1,1,20,38,1651.0,1949.0
2013-09-15,Dolphins,Colts,1,1,24,20,1766.0,1834.0
2013-09-15,Cowboys,Chiefs,2,0,16,17,1907.0,1693.0
2013-09-15,Chargers,Eagles,2,0,33,30,2417.0,1183.0
2013-09-15,Browns,Ravens,0,1,6,14,1765.0,1835.0
2013-09-15,Titans,Texans,0,2,24,30,1874.0,1994.0
2013-09-15,Lions,Cardinals,1,1,21,25,1721.0,1879.0
2013-09-15,Saints,Buccaneers,2,2,16,14,1956.0,1644.0
2013-09-15,Jaguars,Raiders,0,1,9,19,1692.0,1908.0
2013-09-15,Broncos,Giants,1,4,41,23,1682.0,1918.0
2013-09-15,49ers,Seahawks,5,1,3,29,1397.0,2203.0
2013-09-16,Steelers,Bengals,2,0,10,20,1466.0,2134.0
2013-09-19,Chiefs,Eagles,0,5,26,16,2347.0,1253.0
2013-09-22,Packers,Bengals,4,4,30,34,1911.0,1689.0
2013-09-22,Rams,Cowboys,1,1,7,31,1592.0,2008.0
2013-09-22,Chargers,Titans,1,0,17,20,1702.0,1898.0
2013-09-22,Browns,Vikings,4,3,31,27,1732.0,1868.0
2013-09-22,Buccaneers,Patriots,1,1,3,23,1619.0,1981.0
2013-09-22,Cardinals,Saints,2,1,7,31,1469.0,2131.0
2013-09-22,Lions,Washington,1,2,27,20,1728.0,1872.0
2013-09-22,Giants,Panthers,3,2,0,38,1393.0,2207.0
2013-09-22,Texans,Ravens,1,0,9,30,1836.0,1764.0
2013-09-22,Falcons,Dolphins,2,2,23,27,2229.0,1371.0
2013-09-22,Bills,Jets,0,2,20,27,1547.0,2053.0
2013-09-22,Colts,49ers,0,2,27,7,2185.0,1415.0
2013-09-22,Jaguars,Seahawks,3,2,17,45,1645.0,1955.0
2013-09-22,Bears,Steelers,0,5,40,23,1896.0,1704.0
2013-09-23,Raiders,Broncos,0,2,21,37,1476.0,2124.0
2013-09-26,49ers,Rams,2,2,35,11,1905.0,1695.0
2013-09-29,Ravens,Bills,5,3,20,23,1414.0,2186.0
2013-09-29,Bengals,Browns,2,0,6,17,1731.0,1869.0
2013-09-29,Bears,Lions,4,3,32,40,1691.0,1909.0
2013-09-29,Giants,Chiefs,3,3,7,31,1444.0,2156.0
2013-09-29,Steelers,Vikings,2,0,27,34,2187.0,1413.0
2013-09-29,Cardinals,Buccaneers,3,3,13,10,1555.0,2045.0
2013-09-29,Colts,Jaguars,1,3,37,3,2198.0,1402.0
2013-09-29,Seahawks,Texans,2,3,23,20,1908.0,2393.0
2013-09-29,Jets,Titans,4,0,13,38,1762.0,1838.0
2013-09-29,Eagles,Broncos,0,0,20,52,1598.0,2002.0
2013-09-29,Washington,Raiders,1,3,24,14,1658.0,1942.0
2013-09-29,Cowboys,Chargers,1,1,21,30,1557.0,2043.0
2013-09-29,Patriots,Falcons,0,1,30,23,1839.0,1761.0
2013-09-30,Dolphins,Saints,4,1,17,38,1571.0,2029.0
2013-10-03,Bills,Browns,1,0,24,37,1657.0,1943.0
2013-10-06,Saints,Bears,0,1,26,18,2160.0,1440.0
2013-10-06,Patriots,Bengals,2,2,6,13,1544.0,2056.0
2013-10-06,Lions,Packers,0,0,9,22,1661.0,1939.0
2013-10-06,Chiefs,Titans,2,3,26,17,1877.0,1723.0
2013-10-06,Seahawks,Colts,2,2,28,34,1882.0,1718.0
2013-10-06,Jaguars,Rams,3,0,20,34,1481.0,2119.0
2013-10-06,Ravens,Dolphins,2,0,26,23,2176.0,1424.0
2013-10-06,Eagles,Giants,0,4,36,21,1927.0,1673.0
2013-10-06,Panthers,Cardinals,4,3,6,22,1864.0,1736.0
2013-10-06,Broncos,Cowboys,2,2,51,48,1954.0,1646.0
2013-10-06,Texans,49ers,4,0,3,34,2032.0,1568.0
2013-10-06,Chargers,Raiders,5,0,17,27,1855.0,1745.0
2013-10-07,Jets,Falcons,0,1,30,28,1473.0,2127.0
2013-10-10,Giants,Bears,3,0,21,27,1625.0,1975.0
2013-10-13,Bengals,Bills,1,1,27,24,2572.0,1524.0
2013-10-13,Lions,Browns,1,2,31,17,2009.0,1591.0
2013-10-13,Raiders,Chiefs,3,1,7,24,2040.0,1560.0
2013-10-13,Panthers,Vikings,0,2,35,10,2187.0,1413.0
2013-10-13,Steelers,Jets,0,2,19,6,2149.0,1451.0
2013-10-13,Eagles,Buccaneers,1,1,31,20,1574.0,2026.0
2013-10-13,Packers,Ravens,2,1,19,17,1882.0,1718.0
2013-10-13,Rams,Texans,0,4,38,13,1490.0,2110.0
2013-10-13,Jaguars,Broncos,2,3,19,35,1875.0,1725.0
2013-10-13,Titans,Seahawks,2,2,13,20,1598.0,2002.0
2013-10-13,Saints,Patriots,2,1,27,30,1689.0,1911.0
2013-10-13,Cardinals,49ers,4,2,20,32,1541.0,2059.0
2013-10-13,Washington,Cowboys,2,1,16,31,2072.0,1528.0
2013-10-14,Colts,Chargers,1,0,9,19,1289.0,2311.0
2013-10-17,Seahawks,Cardinals,2,2,34,22,1660.0,1940.0
2013-10-20,Buccaneers,Falcons,1,1,23,31,2269.0,1331.0
2013-10-20,Bengals,Lions,0,0,27,24,1529.0,2071.0
2013-10-20,Bills,Dolphins,1,3,23,21,1812.0,1788.0
2013-10-20,Patriots,Jets,1,1,27,30,1420.0,2773.0
2013-10-20,Cowboys,Eagles,2,3,17,3,2173.0,1427.0
2013-10-20,Bears,Washington,1,1,41,45,1564.0,2036.0
2013-10-20,Rams,Panthers,3,0,15,30,1600.0,2000.0
2013-10-20,Chargers,Jaguars,0,1,24,6,2250.0,1350.0
2013-10-20,49ers,Titans,0,2,31,17,2146.0,1454.0
2013-10-20,Browns,Packers,1,0,13,31,1600.0,2000.0
2013-10-20,Texans,Chiefs,1,2,16,17,1668.0,1932.0
2013-10-20,Ravens,Steelers,0,1,16,19,1739.0,1861.0
2013-10-20,Broncos,Colts,3,1,33,39,1693.0,1907.0
2013-10-21,Vikings,Giants,3,1,7,23,1418.0,2182.0
2013-10-24,Panthers,Buccaneers,0,1,31,13,2073.0,1527.0
2013-10-27,Cowboys,Lions,0,4,30,31,1489.0,2111.0
2013-10-27,Browns,Chiefs,1,0,17,23,1435.0,2165.0
2013-10-27,Dolphins,Patriots,3,1,17,27,2099.0,1501.0
2013-10-27,Bills,Saints,3,0,17,35,1650.0,1950.0
2013-10-27,Giants,Eagles,1,3,15,7,2285.0,1315.0
2013-10-27,49ers,Jaguars,1,1,42,10,1709.0,1891.0
2013-10-27,Jets,Bengals,2,1,9,49,1997.0,1603.0
2013-10-27,Steelers,Raiders,2,3,18,21,1799.0,1801.0
2013-10-27,Washington,Broncos,5,4,21,45,1680.0,1920.0
2013-10-27,Falcons,Cardinals,4,1,13,27,2059.0,1541.0
2013-10-27,Packers,Vikings,0,0,44,31,2454.0,1146.0
2013-10-28,Seahawks,Rams,0,2,14,9,1311.0,2289.0
2013-10-31,Bengals,Dolphins,4,1,20,22,2402.0,1700.0
2013-11-03,Chiefs,Bills,0,3,23,13,1786.0,1814.0
2013-11-03,Vikings,Cowboys,2,1,23,27,1887.0,1713.0
2013-11-03,Titans,Rams,2,2,28,21,1629.0,1971.0
2013-11-03,Saints,Jets,2,0,20,26,1772.0,1828.0
2013-11-03,Chargers,Washington,2,1,24,30,1558.0,2403.0
2013-11-03,Falcons,Panthers,4,2,10,34,1409.0,2191.0
2013-11-03,Eagles,Raiders,0,2,49,20,1326.0,2274.0
2013-11-03,Buccaneers,Seahawks,0,3,24,27,2197.0,1812.0
2013-11-03,Ravens,Browns,2,1,18,24,1750.0,1850.0
2013-11-03,Steelers,Patriots,3,1,31,55,1872.0,1728.0
2013-11-03,Colts,Texans,0,0,27,24,1428.0,2172.0
2013-11-04,Bears,Packers,0,1,27,20,1989.0,1611.0
2013-11-07,Washington,Vikings,0,1,27,34,2161.0,1439.0
2013-11-10,Seahawks,Falcons,0,1,33,10,2130.0,1470.0
2013-11-10,Lions,Bears,1,1,21,19,1705.0,1895.0
2013-11-10,Eagles,Packers,1,2,27,13,1536.0,2064.0
2013-11-10,Jaguars,Titans,2,4,29,27,1764.0,1836.0
2013-11-10,Rams,Colts,1,5,38,8,1838.0,1762.0
2013-11-10,Raiders,Giants,2,3,20,24,1678.0,1922.0
2013-11-10,Bills,Steelers,1,1,10,23,1484.0,2116.0
2013-11-10,Bengals,Ravens,3,3,17,20,2278.0,1895.0
2013-11-10,Panthers,49ers,2,2,10,9,1923.0,1677.0
2013-11-10,Texans,Cardinals,1,3,24,27,1732.0,1868.0
2013-11-10,Broncos,Chargers,1,0,28,20,1317.0,2283.0
2013-11-10,Cowboys,Saints,0,1,17,49,1228.0,2372.0
2013-11-11,Dolphins,Buccaneers,1,1,19,22,1512.0,2088.0
2013-11-14,Colts,Titans,0,1,30,27,1943.0,1657.0
2013-11-17,Washington,Eagles,2,0,16,24,2022.0,1578.0
2013-11-17,Jets,Bills,4,0,14,37,1578.0,2022.0
2013-11-17,Ravens,Bears,2,0,20,23,2141.0,1838.0
2013-11-17,Browns,Bengals,4,2,20,41,1944.0,1656.0
2013-11-17,Lions,Steelers,3,0,27,37,1664.0,1936.0
2013-11-17,Falcons,Buccaneers,3,0,28,41,1606.0,1994.0
2013-11-17,Cardinals,Jaguars,0,2,27,14,2153.0,1447.0
2013-11-17,Raiders,Texans,0,2,28,23,1891.0,1709.0
2013-11-17,Chargers,Dolphins,1,1,16,20,1884.0,1716.0
2013-11-17,49ers,Saints,1,3,20,23,1521.0,2079.0
2013-11-17,Packers,Giants,3,1,13,27,1486.0,2114.0
2013-11-17,Vikings,Seahawks,4,0,20,41,2049.0,1551.0
2013-11-17,Chiefs,Broncos,1,1,17,27,1807.0,1793.0
2013-11-18,Patriots,Panthers,2,0,20,24,1846.0,1754.0
2013-11-21,Saints,Falcons,0,1,17,13,1574.0,2026.0
2013-11-24,Steelers,Browns,0,4,27,11,2019.0,1581.0
2013-11-24,Buccaneers,Lions,0,5,24,21,1598.0,2002.0
2013-11-24,Vikings,Packers,1,0,26,26,2433.0,2067.0
2013-11-24,Chargers,Chiefs,0,2,41,38,1857.0,1743.0
2013-11-24,Bears,Rams,3,0,21,42,2169.0,1431.0
2013-11-24,Panthers,Dolphins,1,1,20,16,1812.0,1788.0
2013-11-24,Jets,Ravens,3,1,3,19,1555.0,2045.0
2013-11-24,Jaguars,Texans,0,1,13,6,2021.0,1579.0
2013-11-24,Titans,Raiders,0,2,23,19,2148.0,1452.0
2013-11-24,Colts,Cardinals,1,0,11,40,1391.0,2209.0
2013-11-24,Cowboys,Giants,1,1,24,21,1761.0,1839.0
2013-11-24,Broncos,Patriots,4,3,31,34,2338.0,2046.0
2013-11-25,49ers,Washington,1,1,27,6,1886.0,1714.0
2013-11-28,Packers,Lions,3,4,10,40,1174.0,2426.0
2013-11-28,Raiders,Cowboys,2,1,24,31,1661.0,1939.0
2013-11-28,Steelers,Ravens,0,0,20,22,1804.0,1796.0
2013-12-01,Jaguars,Browns,1,3,32,28,1836.0,1764.0
2013-12-01,Titans,Colts,4,1,14,22,2035.0,1565.0
2013-12-01,Bears,Vikings,1,1,20,23,2048.0,2349.0
2013-12-01,Dolphins,Jets,1,3,23,3,2332.0,1268.0
2013-12-01,Cardinals,Eagles,3,0,21,24,1839.0,1761.0
2013-12-01,Buccaneers,Panthers,2,2,6,27,1535.0,2065.0
2013-12-01,Patriots,Texans,1,1,34,31,2026.0,1574.0
2013-12-01,Falcons,Bills,1,2,34,31,2289.0,1491.0
2013-12-01,Rams,49ers,1,1,13,23,1616.0,1984.0
2013-12-01,Broncos,Chiefs,2,1,35,28,1684.0,1916.0
2013-12-01,Bengals,Chargers,2,3,17,10,1780.0,1820.0
2013-12-01,Giants,Washington,1,1,24,17,1705.0,1895.0
2013-12-02,Saints,Seahawks,1,0,7,34,1582.0,2018.0
2013-12-05,Texans,Jaguars,2,0,20,27,2122.0,1478.0
2013-12-08,Colts,Bengals,0,0,28,42,1335.0,2265.0
2013-12-08,Falcons,Packers,2,2,21,22,1588.0,2012.0
2013-12-08,Browns,Patriots,0,2,26,27,1900.0,1700.0
2013-12-08,Raiders,Jets,1,1,27,37,1834.0,1766.0
2013-12-08,Lions,Eagles,3,1,20,34,1713.0,1887.0
2013-12-08,Dolphins,Steelers,1,1,34,28,1735.0,1865.0
2013-12-08,Bills,Buccaneers,5,2,6,27,1690.0,1910.0
2013-12-08,Chiefs,Washington,1,2,45,10,2050.0,1550.0
2013-12-08,Vikings,Ravens,1,3,26,29,1668.0,1932.0
2013-12-08,Titans,Broncos,2,0,28,51,1240.0,2360.0
2013-12-08,Rams,Cardinals,2,1,10,30,1493.0,2107.0
2013-12-08,Giants,Chargers,3,1,14,37,1384.0,2216.0
2013-12-08,Seahawks,49ers,1,1,17,19,1652.0,1948.0
2013-12-08,Panthers,Saints,0,0,13,31,1947.0,1653.0
2013-12-09,Cowboys,Bears,0,0,28,45,1396.0,2204.0
2013-12-12,Chargers,Broncos,0,1,27,20,2329.0,1271.0
2013-12-15,Washington,Falcons,7,2,26,27,1568.0,2032.0
2013-12-15,Bears,Browns,3,2,38,31,2088.0,1512.0
2013-12-15,Texans,Colts,2,1,3,25,1609.0,1991.0
2013-12-15,Patriots,Dolphins,1,1,20,24,1881.0,1719.0
2013-12-15,Eagles,Vikings,1,1,30,48,1414.0,2186.0
2013-12-15,Seahawks,Giants,1,5,23,0,2038.0,1562.0
2013-12-15,49ers,Buccaneers,0,2,33,14,2390.0,1210.0
2013-12-15,Bills,Jaguars,2,4,27,20,1955.0,1645.0
2013-12-15,Chiefs,Raiders,1,7,56,31,1553.0,2047.0
2013-12-15,Jets,Panthers,1,0,20,30,1619.0,1981.0
2013-12-15,Packers,Cowboys,1,2,37,36,1698.0,1902.0
2013-12-15,Cardinals,Titans,0,3,37,34,1858.0,2024.0
2013-12-15,Saints,Rams,3,0,16,27,1932.0,1668.0
2013-12-15,Bengals,Steelers,1,1,20,30,1704.0,1896.0
2013-12-16,Ravens,Lions,0,3,18,16,1655.0,1945.0
2013-12-22,Dolphins,Bills,2,1,0,19,1409.0,2191.0
2013-12-22,Vikings,Bengals,4,1,14,42,1228.0,2372.0
2013-12-22,Colts,Chiefs,0,4,23,7,2300.0,1300.0
2013-12-22,Buccaneers,Rams,2,2,13,23,1554.0,2046.0
2013-12-22,Browns,Jets,2,0,13,24,1637.0,1963.0
2013-12-22,Cowboys,Washington,2,1,24,23,1573.0,2027.0
2013-12-22,Saints,Panthers,2,1,13,17,2328.0,1272.0
2013-12-22,Titans,Jaguars,1,1,20,16,2139.0,1461.0
2013-12-22,Broncos,Texans,0,2,37,13,1733.0,1867.0
2013-12-22,Giants,Lions,2,3,23,20,1783.0,2265.0
2013-12-22,Cardinals,Seahawks,4,2,17,10,2244.0,1356.0
2013-12-22,Steelers,Packers,2,2,38,31,1600.0,2000.0
2013-12-22,Raiders,Chargers,2,3,13,26,1518.0,2082.0
2013-12-22,Patriots,Ravens,0,4,41,7,1918.0,1682.0
2013-12-22,Bears,Eagles,2,1,11,54,1780.0,1820.0
2013-12-23,Falcons,49ers,2,0,24,34,1828.0,1772.0
2013-12-29,Panthers,Falcons,2,1,21,20,1534.0,2066.0
2013-12-29,Ravens,Bengals,3,4,17,34,1563.0,2037.0
2013-12-29,Texans,Titans,4,1,10,16,1665.0,1935.0
2013-12-29,Jaguars,Colts,2,0,10,30,1580.0,2020.0
2013-12-29,Jets,Dolphins,0,3,20,7,1944.0,1656.0
2013-12-29,Lions,Vikings,0,2,13,14,1957.0,1643.0
2013-12-29,Washington,Giants,4,3,6,20,1701.0,1899.0
2013-12-29,Browns,Steelers,2,2,7,20,1783.0,1817.0
2013-12-29,Packers,Bears,2,2,33,28,2109.0,1491.0
2013-12-29,Broncos,Raiders,0,1,34,14,2129.0,1471.0
2013-12-29,Bills,Patriots,0,1,20,34,1633.0,1967.0
2013-12-29,Buccaneers,Saints,1,0,17,42,1548.0,2052.0
2013-12-29,49ers,Cardinals,0,2,23,20,1660.0,1940.0
2013-12-29,Chiefs,Chargers,0,1,24,27,2076.0,2228.0
2013-12-29,Rams,Seahawks,2,0,9,27,1580.0,2020.0
2013-12-29,Eagles,Cowboys,1,3,24,22,1783.0,1817.0
2014-01-04,Chiefs,Colts,1,4,44,45,2253.0,1347.0
2014-01-04,Saints,Eagles,2,0,26,24,2093.0,1507.0
2014-01-05,Chargers,Bengals,0,4,27,10,1768.0,1832.0
2014-01-05,49ers,Packers,1,0,23,20,1746.0,1854.0
2014-01-11,Saints,Seahawks,1,0,15,23,1830.0,1770.0
2014-01-11,Colts,Patriots,4,0,22,43,1500.0,2100.0
2014-01-12,49ers,Panthers,0,2,23,10,1795.0,1805.0
2014-01-12,Chargers,Broncos,0,2,17,24,1473.0,2127.0
2014-01-19,Patriots,Broncos,0,0,16,26,1456.0,2144.0
2014-01-19,49ers,Seahawks,3,1,17,23,1712.0,1888.0
2014-02-02,Seahawks,Broncos,0,4,43,8,1913.0,1687.0
2014-09-04,Packers,Seahawks,1,1,16,36,1600.0,2000.0
2014-09-07,Saints,Falcons,2,1,34,37,1825.0,1878.0
2014-09-07,Bills,Bears,1,3,23,20,1832.0,2082.0
2014-09-07,Titans,Chiefs,0,3,26,10,2264.0,1336.0
2014-09-07,Vikings,Rams,0,2,34,6,1697.0,1903.0
2014-09-07,Patriots,Dolphins,2,3,20,33,1773.0,1827.0
2014-09-07,Raiders,Jets,0,2,14,19,1510.0,2090.0
2014-09-07,Jaguars,Eagles,1,3,17,34,1754.0,1846.0
2014-09-07,Browns,Steelers,0,1,27,30,1653.0,1947.0
2014-09-07,Bengals,Ravens,0,2,23,16,1830.0,1770.0
2014-09-07,Washington,Texans,2,1,6,17,1854.0,1746.0
2014-09-07,49ers,Cowboys,0,4,28,17,1716.0,1884.0
2014-09-07,Panthers,Buccaneers,0,3,20,14,2112.0,1488.0
2014-09-07,Colts,Broncos,2,0,24,31,1656.0,1944.0
2014-09-08,Giants,Lions,2,0,14,35,1436.0,2164.0
2014-09-08,Chargers,Cardinals,1,2,17,18,1691.0,1909.0
2014-09-11,Steelers,Ravens,3,0,6,26,1492.0,2108.0
2014-09-14,Dolphins,Bills,2,0,10,29,1877.0,1723.0
2014-09-14,Falcons,Bengals,3,0,10,24,1621.0,1979.0
2014-09-14,Saints,Browns,2,0,24,26,1910.0,1690.0
2014-09-14,Cowboys,Titans,1,2,26,10,2471.0,1129.0
2014-09-14,Patriots,Vikings,0,4,30,7,1894.0,1706.0
2014-09-14,Cardinals,Giants,0,4,25,14,1651.0,1949.0
2014-09-14,Jaguars,Washington,1,0,10,41,1259.0,2341.0
2014-09-14,Lions,Panthers,3,0,7,24,1841.0,1759.0
2014-09-14,Seahawks,Chargers,1,0,21,30,1065.0,2535.0
2014-09-14,Rams,Buccaneers,1,1,19,17,1925.0,1675.0
2014-09-14,Chiefs,Broncos,0,0,17,24,2174.0,1426.0
2014-09-14,Jets,Packers,1,1,24,31,1826.0,1774.0
2014-09-14,Texans,Raiders,0,4,30,14,2316.0,1284.0
2014-09-14,Bears,49ers,0,4,28,20,1569.0,2031.0
2014-09-15,Eagles,Colts,1,2,30,27,1425.0,2175.0
2014-09-18,Buccaneers,Falcons,5,4,14,56,1641.0,1959.0
2014-09-21,Chargers,Bills,0,0,22,10,1894.0,1706.0
2014-09-21,Titans,Bengals,2,1,7,33,1876.0,1724.0
2014-09-21,Ravens,Browns,1,0,23,21,1855.0,1745.0
2014-09-21,Packers,Lions,1,3,7,19,1307.0,2293.0
2014-09-21,Cowboys,Rams,2,3,34,31,1630.0,1970.0
2014-09-21,Raiders,Patriots,1,0,9,16,1705.0,1895.0
2014-09-21,Vikings,Saints,0,0,9,20,1587.0,2013.0
2014-09-21,Texans,Giants,3,1,17,30,1646.0,1954.0
2014-09-21,Washington,Eagles,1,1,34,37,2088.0,1512.0
2014-09-21,Colts,Jaguars,0,3,44,17,2223.0,1377.0
2014-09-21,49ers,Cardinals,0,1,14,23,1940.0,1660.0
2014-09-21,Chiefs,Dolphins,2,0,34,15,2022.0,1578.0
2014-09-21,Broncos,Seahawks,2,1,20,26,1662.0,2284.0
2014-09-21,Steelers,Panthers,0,2,37,19,2079.0,1521.0
2014-09-22,Bears,Jets,1,3,27,19,1688.0,1912.0
2014-09-25,Giants,Washington,1,6,45,14,2237.0,1363.0
2014-09-28,Packers,Bears,0,2,38,17,1418.0,2182.0
2014-09-28,Titans,Colts,3,1,17,41,1059.0,2541.0
2014-09-28,Dolphins,Raiders,3,4,38,14,1854.0,1746.0
2014-09-28,Lions,Jets,0,2,24,17,2093.0,1507.0
2014-09-28,Buccaneers,Steelers,1,1,27,24,1545.0,2055.0
